restaurant_id,restaurant_name,city,opening_hours
584,Restaurant_584,Lucknow,11:00-22:00
585,Restaurant_585,Bangalore,9:00-21:00
586,Restaurant_586,Pune,10:00-21:00
587,Restaurant_587,Ahmedabad,10:00-22:00
588,Restaurant_588,Lucknow,9:00-23:00
589,Restaurant_589,Pune,10:00-22:00
590,Restaurant_590,Lucknow,10:00-23:00
591,Restaurant_591,Mumbai,10:00-22:00
592,Restaurant_592,Ahmedabad,10:00-23:00
593,Restaurant_593,Bangalore,9:00-22:00
594,Restaurant_594,Chennai,9:00-23:00
595,Restaurant_595,Ahmedabad,11:00-23:00
596,Restaurant_596,Pune,9:00-22:00
597,Restaurant_597,Bangalore,10:00-21:00
598,Restaurant_598,Lucknow,10:00-23:00
599,Restaurant_599,Delhi,10:00-21:00
600,Restaurant_600,Kolkata,11:00-23:00
601,Restaurant_601,Mumbai,9:00-23:00
602,Restaurant_602,Chennai,9:00-22:00
603,Restaurant_603,Pune,11:00-21:00
604,Restaurant_604,Kolkata,9:00-22:00
605,Restaurant_605,Mumbai,9:00-21:00
606,Restaurant_606,Kolkata,10:00-23:00
607,Restaurant_607,Jaipur,9:00-21:00
608,Restaurant_608,Delhi,10:00-23:00
609,Restaurant_609,Pune,10:00-23:00
610,Restaurant_610,Pune,10:00-21:00
611,Restaurant_611,Bangalore,10:00-23:00
612,Restaurant_612,Ahmedabad,11:00-22:00
613,Restaurant_613,Chennai,10:00-21:00
614,Restaurant_614,Pune,11:00-23:00
615,Restaurant_615,Lucknow,9:00-21:00
616,Restaurant_616,Chennai,9:00-21:00
617,Restaurant_617,Hyderabad,9:00-22:00
618,Restaurant_618,Jaipur,10:00-21:00
619,Restaurant_619,Jaipur,9:00-23:00
620,Restaurant_620,Jaipur,9:00-23:00
621,Restaurant_621,Ahmedabad,11:00-22:00
622,Restaurant_622,Pune,11:00-21:00
623,Restaurant_623,Jaipur,9:00-22:00
624,Restaurant_624,Lucknow,9:00-21:00
625,Restaurant_625,Bangalore,11:00-22:00
626,Restaurant_626,Hyderabad,10:00-22:00
627,Restaurant_627,Mumbai,9:00-23:00
628,Restaurant_628,Kolkata,11:00-21:00
629,Restaurant_629,Delhi,10:00-21:00
630,Restaurant_630,Ahmedabad,11:00-22:00
631,Restaurant_631,Bangalore,11:00-23:00
632,Restaurant_632,Pune,11:00-22:00
633,Restaurant_633,Chennai,9:00-23:00
634,Restaurant_634,Kolkata,11:00-21:00
635,Restaurant_635,Ahmedabad,9:00-21:00
636,Restaurant_636,Jaipur,10:00-21:00
637,Restaurant_637,Chennai,11:00-22:00
638,Restaurant_638,Delhi,9:00-22:00
639,Restaurant_639,Hyderabad,11:00-21:00
640,Restaurant_640,Bangalore,11:00-23:00
641,Restaurant_641,Hyderabad,10:00-22:00
642,Restaurant_642,Kolkata,9:00-22:00
643,Restaurant_643,Lucknow,10:00-21:00
644,Restaurant_644,Jaipur,10:00-22:00
645,Restaurant_645,Ahmedabad,11:00-22:00
646,Restaurant_646,Kolkata,10:00-21:00
647,Restaurant_647,Chennai,10:00-23:00
648,Restaurant_648,Kolkata,9:00-22:00
649,Restaurant_649,Chennai,10:00-23:00
650,Restaurant_650,Pune,10:00-22:00
651,Restaurant_651,Ahmedabad,10:00-23:00
652,Restaurant_652,Mumbai,10:00-23:00
653,Restaurant_653,Lucknow,10:00-23:00
654,Restaurant_654,Jaipur,10:00-23:00
655,Restaurant_655,Kolkata,9:00-22:00
656,Restaurant_656,Bangalore,9:00-23:00
657,Restaurant_657,Mumbai,10:00-23:00
658,Restaurant_658,Lucknow,11:00-22:00
659,Restaurant_659,Chennai,9:00-23:00
660,Restaurant_660,Pune,10:00-22:00
661,Restaurant_661,Mumbai,11:00-23:00
662,Restaurant_662,Lucknow,10:00-23:00
663,Restaurant_663,Jaipur,11:00-23:00
664,Restaurant_664,Delhi,10:00-21:00
665,Restaurant_665,Ahmedabad,9:00-21:00
666,Restaurant_666,Ahmedabad,11:00-22:00
667,Restaurant_667,Chennai,11:00-23:00
668,Restaurant_668,Bangalore,10:00-22:00
669,Restaurant_669,Ahmedabad,9:00-21:00
670,Restaurant_670,Kolkata,9:00-21:00
671,Restaurant_671,Bangalore,10:00-21:00
672,Restaurant_672,Bangalore,10:00-21:00
673,Restaurant_673,Mumbai,11:00-22:00
674,Restaurant_674,Lucknow,11:00-21:00
675,Restaurant_675,Kolkata,9:00-21:00
676,Restaurant_676,Lucknow,9:00-22:00
677,Restaurant_677,Lucknow,10:00-22:00
678,Restaurant_678,Bangalore,9:00-22:00
679,Restaurant_679,Chennai,9:00-22:00
680,Restaurant_680,Bangalore,10:00-23:00
681,Restaurant_681,Mumbai,10:00-22:00
682,Restaurant_682,Ahmedabad,9:00-22:00
683,Restaurant_683,Hyderabad,10:00-21:00
684,Restaurant_684,Lucknow,9:00-21:00
685,Restaurant_685,Bangalore,11:00-22:00
686,Restaurant_686,Lucknow,9:00-21:00
687,Restaurant_687,Pune,10:00-23:00
688,Restaurant_688,Pune,9:00-23:00
689,Restaurant_689,Mumbai,11:00-23:00
690,Restaurant_690,Lucknow,9:00-21:00
691,Restaurant_691,Ahmedabad,9:00-22:00
692,Restaurant_692,Lucknow,9:00-23:00
693,Restaurant_693,Lucknow,10:00-23:00
694,Restaurant_694,Jaipur,9:00-23:00
695,Restaurant_695,Jaipur,11:00-21:00
696,Restaurant_696,Jaipur,11:00-21:00
697,Restaurant_697,Hyderabad,10:00-23:00
698,Restaurant_698,Kolkata,9:00-21:00
699,Restaurant_699,Mumbai,9:00-23:00
700,Restaurant_700,Pune,11:00-22:00
701,Restaurant_701,Ahmedabad,9:00-21:00
702,Restaurant_702,Hyderabad,9:00-23:00
703,Restaurant_703,Hyderabad,9:00-21:00
704,Restaurant_704,Hyderabad,10:00-23:00
705,Restaurant_705,Hyderabad,11:00-21:00
706,Restaurant_706,Kolkata,10:00-23:00
707,Restaurant_707,Mumbai,9:00-21:00
708,Restaurant_708,Ahmedabad,11:00-21:00
709,Restaurant_709,Kolkata,10:00-23:00
710,Restaurant_710,Kolkata,11:00-22:00
711,Restaurant_711,Pune,10:00-23:00
712,Restaurant_712,Lucknow,11:00-21:00
713,Restaurant_713,Chennai,9:00-23:00
714,Restaurant_714,Chennai,11:00-21:00
715,Restaurant_715,Hyderabad,9:00-22:00
716,Restaurant_716,Mumbai,9:00-22:00
717,Restaurant_717,Lucknow,11:00-23:00
718,Restaurant_718,Chennai,9:00-22:00
719,Restaurant_719,Kolkata,11:00-22:00
720,Restaurant_720,Bangalore,11:00-21:00
721,Restaurant_721,Kolkata,9:00-22:00
722,Restaurant_722,Pune,11:00-22:00
723,Restaurant_723,Jaipur,10:00-22:00
724,Restaurant_724,Kolkata,9:00-21:00
725,Restaurant_725,Lucknow,10:00-23:00
726,Restaurant_726,Mumbai,9:00-22:00
727,Restaurant_727,Delhi,11:00-23:00
728,Restaurant_728,Hyderabad,11:00-22:00
729,Restaurant_729,Lucknow,10:00-22:00
730,Restaurant_730,Lucknow,11:00-21:00
731,Restaurant_731,Chennai,11:00-22:00
732,Restaurant_732,Ahmedabad,11:00-22:00
733,Restaurant_733,Mumbai,10:00-22:00
734,Restaurant_734,Delhi,10:00-22:00
735,Restaurant_735,Pune,11:00-23:00
736,Restaurant_736,Lucknow,11:00-22:00
737,Restaurant_737,Kolkata,9:00-22:00
738,Restaurant_738,Hyderabad,11:00-22:00
739,Restaurant_739,Ahmedabad,10:00-21:00
740,Restaurant_740,Pune,10:00-21:00
741,Restaurant_741,Bangalore,11:00-22:00
742,Restaurant_742,Mumbai,9:00-21:00
743,Restaurant_743,Hyderabad,11:00-22:00
744,Restaurant_744,Chennai,9:00-22:00
745,Restaurant_745,Hyderabad,9:00-23:00
746,Restaurant_746,Lucknow,10:00-23:00
747,Restaurant_747,Ahmedabad,10:00-23:00
748,Restaurant_748,Mumbai,11:00-21:00
749,Restaurant_749,Lucknow,9:00-22:00
750,Restaurant_750,Delhi,9:00-21:00
751,Restaurant_751,Chennai,10:00-22:00
752,Restaurant_752,Kolkata,10:00-22:00
753,Restaurant_753,Jaipur,10:00-22:00
754,Restaurant_754,Pune,9:00-22:00
755,Restaurant_755,Kolkata,11:00-23:00
756,Restaurant_756,Pune,11:00-23:00
757,Restaurant_757,Bangalore,9:00-21:00
758,Restaurant_758,Bangalore,9:00-23:00
759,Restaurant_759,Bangalore,10:00-23:00
760,Restaurant_760,Jaipur,9:00-22:00
761,Restaurant_761,Lucknow,11:00-22:00
762,Restaurant_762,Kolkata,10:00-21:00
763,Restaurant_763,Chennai,11:00-22:00
764,Restaurant_764,Ahmedabad,11:00-22:00
765,Restaurant_765,Lucknow,10:00-21:00
766,Restaurant_766,Mumbai,9:00-21:00
767,Restaurant_767,Pune,11:00-23:00
768,Restaurant_768,Ahmedabad,9:00-21:00
769,Restaurant_769,Lucknow,11:00-21:00
770,Restaurant_770,Jaipur,10:00-21:00
771,Restaurant_771,Hyderabad,9:00-21:00
772,Restaurant_772,Ahmedabad,9:00-23:00
773,Restaurant_773,Jaipur,10:00-21:00
774,Restaurant_774,Pune,9:00-23:00
775,Restaurant_775,Hyderabad,10:00-21:00
776,Restaurant_776,Mumbai,10:00-21:00
777,Restaurant_777,Chennai,11:00-22:00
778,Restaurant_778,Delhi,9:00-22:00
779,Restaurant_779,Ahmedabad,10:00-23:00
780,Restaurant_780,Pune,10:00-21:00
781,Restaurant_781,Ahmedabad,10:00-21:00
782,Restaurant_782,Ahmedabad,9:00-21:00
783,Restaurant_783,Delhi,11:00-21:00
784,Restaurant_784,Bangalore,9:00-23:00
785,Restaurant_785,Jaipur,11:00-22:00
786,Restaurant_786,Hyderabad,9:00-22:00
787,Restaurant_787,Jaipur,10:00-22:00
788,Restaurant_788,Chennai,11:00-23:00
789,Restaurant_789,Lucknow,11:00-23:00
790,Restaurant_790,Delhi,11:00-21:00
791,Restaurant_791,Ahmedabad,10:00-22:00
792,Restaurant_792,Kolkata,10:00-23:00
793,Restaurant_793,Lucknow,11:00-22:00
794,Restaurant_794,Pune,10:00-21:00
795,Restaurant_795,Hyderabad,11:00-21:00
796,Restaurant_796,Mumbai,9:00-22:00
797,Restaurant_797,Chennai,9:00-22:00
798,Restaurant_798,Lucknow,9:00-23:00
799,Restaurant_799,Kolkata,9:00-21:00
800,Restaurant_800,Mumbai,10:00-21:00
801,Restaurant_801,Jaipur,9:00-22:00
802,Restaurant_802,Hyderabad,10:00-21:00
803,Restaurant_803,Pune,10:00-22:00
804,Restaurant_804,Chennai,11:00-23:00
805,Restaurant_805,Ahmedabad,10:00-22:00
806,Restaurant_806,Kolkata,11:00-21:00
807,Restaurant_807,Ahmedabad,11:00-23:00
808,Restaurant_808,Hyderabad,9:00-22:00
809,Restaurant_809,Pune,11:00-21:00
810,Restaurant_810,Bangalore,9:00-21:00
811,Restaurant_811,Bangalore,10:00-21:00
812,Restaurant_812,Hyderabad,9:00-21:00
813,Restaurant_813,Jaipur,9:00-21:00
814,Restaurant_814,Bangalore,11:00-23:00
815,Restaurant_815,Hyderabad,11:00-21:00
816,Restaurant_816,Hyderabad,11:00-23:00
817,Restaurant_817,Ahmedabad,11:00-21:00
818,Restaurant_818,Lucknow,9:00-23:00
819,Restaurant_819,Bangalore,10:00-23:00
820,Restaurant_820,Pune,9:00-23:00
821,Restaurant_821,Pune,11:00-21:00
822,Restaurant_822,Chennai,10:00-21:00
823,Restaurant_823,Lucknow,9:00-23:00
824,Restaurant_824,Lucknow,10:00-23:00
825,Restaurant_825,Pune,9:00-23:00
826,Restaurant_826,Jaipur,11:00-21:00
827,Restaurant_827,Bangalore,9:00-22:00
828,Restaurant_828,Bangalore,11:00-21:00
829,Restaurant_829,Hyderabad,9:00-21:00
830,Restaurant_830,Mumbai,11:00-22:00
831,Restaurant_831,Bangalore,9:00-21:00
832,Restaurant_832,Ahmedabad,9:00-21:00
833,Restaurant_833,Bangalore,10:00-23:00
834,Restaurant_834,Kolkata,11:00-23:00
835,Restaurant_835,Bangalore,10:00-22:00
836,Restaurant_836,Kolkata,10:00-23:00
837,Restaurant_837,Chennai,11:00-23:00
838,Restaurant_838,Hyderabad,11:00-21:00
839,Restaurant_839,Lucknow,9:00-21:00
840,Restaurant_840,Mumbai,10:00-22:00
841,Restaurant_841,Kolkata,10:00-22:00
842,Restaurant_842,Pune,9:00-23:00
843,Restaurant_843,Jaipur,10:00-22:00
844,Restaurant_844,Hyderabad,10:00-23:00
845,Restaurant_845,Delhi,11:00-22:00
846,Restaurant_846,Lucknow,9:00-23:00
847,Restaurant_847,Chennai,10:00-22:00
848,Restaurant_848,Pune,11:00-22:00
849,Restaurant_849,Chennai,10:00-22:00
850,Restaurant_850,Kolkata,10:00-22:00
851,Restaurant_851,Bangalore,11:00-21:00
852,Restaurant_852,Kolkata,11:00-22:00
853,Restaurant_853,Mumbai,10:00-21:00
854,Restaurant_854,Jaipur,10:00-21:00
855,Restaurant_855,Lucknow,9:00-23:00
856,Restaurant_856,Pune,10:00-23:00
857,Restaurant_857,Bangalore,11:00-22:00
858,Restaurant_858,Delhi,10:00-22:00
859,Restaurant_859,Pune,11:00-22:00
860,Restaurant_860,Hyderabad,11:00-23:00
861,Restaurant_861,Pune,10:00-21:00
862,Restaurant_862,Lucknow,10:00-22:00
863,Restaurant_863,Kolkata,10:00-23:00
864,Restaurant_864,Mumbai,11:00-23:00
865,Restaurant_865,Delhi,11:00-21:00
866,Restaurant_866,Bangalore,11:00-22:00
867,Restaurant_867,Pune,11:00-23:00
868,Restaurant_868,Chennai,9:00-22:00
869,Restaurant_869,Delhi,11:00-22:00
870,Restaurant_870,Lucknow,10:00-22:00
871,Restaurant_871,Bangalore,9:00-22:00
872,Restaurant_872,Jaipur,11:00-22:00
873,Restaurant_873,Jaipur,9:00-23:00
874,Restaurant_874,Jaipur,10:00-23:00
875,Restaurant_875,Pune,10:00-23:00
876,Restaurant_876,Jaipur,11:00-21:00
877,Restaurant_877,Jaipur,11:00-21:00
878,Restaurant_878,Chennai,10:00-21:00
879,Restaurant_879,Delhi,10:00-23:00
880,Restaurant_880,Pune,11:00-23:00
881,Restaurant_881,Chennai,10:00-21:00
882,Restaurant_882,Mumbai,11:00-22:00
883,Restaurant_883,Bangalore,9:00-23:00
884,Restaurant_884,Kolkata,10:00-22:00
885,Restaurant_885,Bangalore,9:00-21:00
886,Restaurant_886,Delhi,9:00-22:00
887,Restaurant_887,Lucknow,9:00-21:00
888,Restaurant_888,Lucknow,10:00-23:00
889,Restaurant_889,Ahmedabad,10:00-23:00
890,Restaurant_890,Jaipur,10:00-21:00
891,Restaurant_891,Jaipur,10:00-23:00
892,Restaurant_892,Jaipur,11:00-23:00
893,Restaurant_893,Ahmedabad,9:00-22:00
894,Restaurant_894,Ahmedabad,11:00-22:00
895,Restaurant_895,Hyderabad,10:00-23:00
896,Restaurant_896,Chennai,10:00-22:00
897,Restaurant_897,Pune,9:00-23:00
898,Restaurant_898,Chennai,10:00-22:00
899,Restaurant_899,Kolkata,11:00-21:00
900,Restaurant_900,Lucknow,9:00-22:00
901,Restaurant_901,Lucknow,10:00-22:00
902,Restaurant_902,Jaipur,9:00-23:00
903,Restaurant_903,Kolkata,9:00-21:00
904,Restaurant_904,Chennai,9:00-22:00
905,Restaurant_905,Pune,10:00-22:00
906,Restaurant_906,Hyderabad,9:00-21:00
907,Restaurant_907,Ahmedabad,10:00-23:00
908,Restaurant_908,Bangalore,11:00-23:00
909,Restaurant_909,Ahmedabad,11:00-21:00
910,Restaurant_910,Mumbai,11:00-21:00
911,Restaurant_911,Jaipur,11:00-23:00
912,Restaurant_912,Bangalore,10:00-23:00
913,Restaurant_913,Jaipur,10:00-21:00
914,Restaurant_914,Hyderabad,11:00-22:00
915,Restaurant_915,Kolkata,9:00-22:00
916,Restaurant_916,Jaipur,9:00-22:00
917,Restaurant_917,Delhi,10:00-22:00
918,Restaurant_918,Bangalore,11:00-21:00
919,Restaurant_919,Jaipur,10:00-22:00
920,Restaurant_920,Kolkata,11:00-21:00
921,Restaurant_921,Pune,11:00-23:00
922,Restaurant_922,Jaipur,11:00-23:00
923,Restaurant_923,Jaipur,9:00-21:00
924,Restaurant_924,Hyderabad,9:00-22:00
925,Restaurant_925,Pune,10:00-23:00
926,Restaurant_926,Chennai,9:00-21:00
927,Restaurant_927,Kolkata,9:00-21:00
928,Restaurant_928,Lucknow,11:00-23:00
929,Restaurant_929,Kolkata,9:00-21:00
930,Restaurant_930,Kolkata,11:00-22:00
931,Restaurant_931,Bangalore,10:00-22:00
932,Restaurant_932,Bangalore,11:00-21:00
933,Restaurant_933,Pune,9:00-23:00
934,Restaurant_934,Mumbai,10:00-21:00
935,Restaurant_935,Bangalore,11:00-23:00
936,Restaurant_936,Hyderabad,10:00-21:00
937,Restaurant_937,Kolkata,9:00-23:00
938,Restaurant_938,Bangalore,11:00-22:00
939,Restaurant_939,Lucknow,9:00-23:00
940,Restaurant_940,Ahmedabad,10:00-23:00
941,Restaurant_941,Lucknow,9:00-21:00
942,Restaurant_942,Mumbai,11:00-21:00
943,Restaurant_943,Pune,11:00-23:00
944,Restaurant_944,Jaipur,11:00-22:00
945,Restaurant_945,Hyderabad,11:00-21:00
946,Restaurant_946,Ahmedabad,10:00-23:00
947,Restaurant_947,Ahmedabad,10:00-23:00
948,Restaurant_948,Hyderabad,11:00-21:00
949,Restaurant_949,Pune,11:00-21:00
950,Restaurant_950,Ahmedabad,11:00-21:00
951,Restaurant_951,Pune,11:00-21:00
952,Restaurant_952,Delhi,9:00-22:00
953,Restaurant_953,Chennai,9:00-22:00
954,Restaurant_954,Mumbai,10:00-21:00
955,Restaurant_955,Ahmedabad,10:00-21:00
956,Restaurant_956,Lucknow,11:00-23:00
957,Restaurant_957,Ahmedabad,10:00-21:00
958,Restaurant_958,Kolkata,9:00-22:00
959,Restaurant_959,Chennai,11:00-22:00
960,Restaurant_960,Delhi,11:00-22:00
961,Restaurant_961,Jaipur,11:00-21:00
962,Restaurant_962,Lucknow,10:00-22:00
963,Restaurant_963,Lucknow,9:00-23:00
964,Restaurant_964,Jaipur,10:00-22:00
965,Restaurant_965,Pune,9:00-22:00
966,Restaurant_966,Chennai,9:00-22:00
967,Restaurant_967,Bangalore,10:00-22:00
968,Restaurant_968,Bangalore,10:00-21:00
969,Restaurant_969,Hyderabad,9:00-23:00
970,Restaurant_970,Ahmedabad,11:00-23:00
971,Restaurant_971,Lucknow,9:00-22:00
972,Restaurant_972,Chennai,9:00-21:00
973,Restaurant_973,Delhi,10:00-21:00
974,Restaurant_974,Mumbai,9:00-23:00
975,Restaurant_975,Lucknow,11:00-23:00
976,Restaurant_976,Ahmedabad,9:00-23:00
977,Restaurant_977,Delhi,9:00-21:00
978,Restaurant_978,Chennai,11:00-22:00
979,Restaurant_979,Bangalore,9:00-22:00
980,Restaurant_980,Ahmedabad,10:00-23:00
981,Restaurant_981,Ahmedabad,9:00-23:00
982,Restaurant_982,Bangalore,9:00-22:00
983,Restaurant_983,Ahmedabad,10:00-21:00
984,Restaurant_984,Ahmedabad,11:00-22:00
985,Restaurant_985,Lucknow,11:00-21:00
986,Restaurant_986,Kolkata,10:00-21:00
987,Restaurant_987,Bangalore,10:00-22:00
988,Restaurant_988,Bangalore,11:00-22:00
989,Restaurant_989,Pune,9:00-21:00
990,Restaurant_990,Pune,9:00-21:00
991,Restaurant_991,Lucknow,10:00-23:00
992,Restaurant_992,Chennai,10:00-21:00
993,Restaurant_993,Hyderabad,9:00-21:00
994,Restaurant_994,Hyderabad,10:00-22:00
995,Restaurant_995,Hyderabad,10:00-22:00
996,Restaurant_996,Delhi,10:00-21:00
997,Restaurant_997,Bangalore,10:00-21:00
998,Restaurant_998,Pune,9:00-23:00
999,Restaurant_999,Kolkata,9:00-22:00
1000,Restaurant_1000,Pune,11:00-23:00
1001,Restaurant_1001,Lucknow,10:00-21:00
1002,Restaurant_1002,Bangalore,10:00-23:00
1003,Restaurant_1003,Kolkata,11:00-22:00
1004,Restaurant_1004,Lucknow,10:00-21:00
1005,Restaurant_1005,Kolkata,10:00-21:00
1006,Restaurant_1006,Kolkata,10:00-21:00
1007,Restaurant_1007,Ahmedabad,10:00-22:00
1008,Restaurant_1008,Jaipur,10:00-23:00
1009,Restaurant_1009,Delhi,9:00-22:00
1010,Restaurant_1010,Chennai,9:00-22:00
1011,Restaurant_1011,Jaipur,9:00-21:00
1012,Restaurant_1012,Delhi,11:00-22:00
1013,Restaurant_1013,Pune,9:00-22:00
1014,Restaurant_1014,Ahmedabad,9:00-21:00
1015,Restaurant_1015,Kolkata,10:00-22:00
1016,Restaurant_1016,Ahmedabad,11:00-21:00
1017,Restaurant_1017,Bangalore,10:00-23:00
1018,Restaurant_1018,Bangalore,10:00-21:00
1019,Restaurant_1019,Bangalore,11:00-23:00
1020,Restaurant_1020,Hyderabad,10:00-22:00
1021,Restaurant_1021,Delhi,10:00-21:00
1022,Restaurant_1022,Lucknow,9:00-21:00
1023,Restaurant_1023,Lucknow,9:00-21:00
1024,Restaurant_1024,Hyderabad,11:00-23:00
1025,Restaurant_1025,Jaipur,11:00-22:00
1026,Restaurant_1026,Bangalore,9:00-21:00
1027,Restaurant_1027,Hyderabad,10:00-21:00
1028,Restaurant_1028,Hyderabad,10:00-21:00
1029,Restaurant_1029,Chennai,9:00-22:00
1030,Restaurant_1030,Mumbai,11:00-23:00
1031,Restaurant_1031,Delhi,10:00-23:00
1032,Restaurant_1032,Pune,10:00-21:00
1033,Restaurant_1033,Lucknow,11:00-21:00
1034,Restaurant_1034,Hyderabad,9:00-21:00
1035,Restaurant_1035,Hyderabad,11:00-23:00
1036,Restaurant_1036,Kolkata,9:00-22:00
1037,Restaurant_1037,Lucknow,10:00-22:00
1038,Restaurant_1038,Chennai,9:00-23:00
1039,Restaurant_1039,Hyderabad,9:00-22:00
1040,Restaurant_1040,Pune,11:00-22:00
1041,Restaurant_1041,Hyderabad,9:00-21:00
1042,Restaurant_1042,Mumbai,10:00-22:00
1043,Restaurant_1043,Pune,10:00-23:00
1044,Restaurant_1044,Chennai,9:00-22:00
1045,Restaurant_1045,Jaipur,10:00-23:00
1046,Restaurant_1046,Lucknow,11:00-22:00
1047,Restaurant_1047,Hyderabad,10:00-22:00
1048,Restaurant_1048,Mumbai,9:00-23:00
1049,Restaurant_1049,Lucknow,9:00-22:00
1050,Restaurant_1050,Ahmedabad,9:00-21:00
1051,Restaurant_1051,Lucknow,9:00-23:00
1052,Restaurant_1052,Ahmedabad,9:00-23:00
1053,Restaurant_1053,Mumbai,9:00-21:00
1054,Restaurant_1054,Delhi,10:00-23:00
1055,Restaurant_1055,Jaipur,11:00-22:00
1056,Restaurant_1056,Ahmedabad,10:00-22:00
1057,Restaurant_1057,Kolkata,9:00-23:00
1058,Restaurant_1058,Jaipur,9:00-22:00
1059,Restaurant_1059,Jaipur,11:00-23:00
1060,Restaurant_1060,Hyderabad,10:00-22:00
1061,Restaurant_1061,Kolkata,9:00-22:00
1062,Restaurant_1062,Mumbai,9:00-23:00
1063,Restaurant_1063,Delhi,10:00-22:00
1064,Restaurant_1064,Jaipur,11:00-21:00
1065,Restaurant_1065,Jaipur,9:00-21:00
1066,Restaurant_1066,Jaipur,11:00-23:00
1067,Restaurant_1067,Ahmedabad,11:00-21:00
1068,Restaurant_1068,Kolkata,11:00-21:00
1069,Restaurant_1069,Lucknow,11:00-23:00
1070,Restaurant_1070,Hyderabad,9:00-23:00
1071,Restaurant_1071,Lucknow,10:00-22:00
1072,Restaurant_1072,Pune,9:00-22:00
1073,Restaurant_1073,Jaipur,10:00-22:00
1074,Restaurant_1074,Chennai,11:00-23:00
1075,Restaurant_1075,Mumbai,10:00-21:00
1076,Restaurant_1076,Hyderabad,10:00-23:00
1077,Restaurant_1077,Lucknow,9:00-21:00
1078,Restaurant_1078,Chennai,9:00-21:00
1079,Restaurant_1079,Ahmedabad,10:00-23:00
1080,Restaurant_1080,Delhi,10:00-21:00
1081,Restaurant_1081,Ahmedabad,11:00-22:00
1082,Restaurant_1082,Bangalore,11:00-21:00
1083,Restaurant_1083,Mumbai,9:00-22:00
1084,Restaurant_1084,Bangalore,11:00-21:00
1085,Restaurant_1085,Kolkata,10:00-21:00
1086,Restaurant_1086,Lucknow,11:00-22:00
1087,Restaurant_1087,Chennai,11:00-22:00
1088,Restaurant_1088,Kolkata,9:00-21:00
1089,Restaurant_1089,Ahmedabad,11:00-21:00
1090,Restaurant_1090,Bangalore,11:00-22:00
1091,Restaurant_1091,Lucknow,10:00-21:00
1092,Restaurant_1092,Bangalore,10:00-22:00
1093,Restaurant_1093,Kolkata,10:00-23:00
1094,Restaurant_1094,Hyderabad,10:00-22:00
1095,Restaurant_1095,Mumbai,10:00-23:00
1096,Restaurant_1096,Bangalore,10:00-21:00
1097,Restaurant_1097,Ahmedabad,11:00-22:00
1098,Restaurant_1098,Delhi,11:00-23:00
1099,Restaurant_1099,Bangalore,11:00-21:00
1100,Restaurant_1100,Hyderabad,9:00-23:00
1101,Restaurant_1101,Lucknow,10:00-21:00
1102,Restaurant_1102,Hyderabad,10:00-23:00
1103,Restaurant_1103,Delhi,11:00-22:00
1104,Restaurant_1104,Mumbai,10:00-21:00
1105,Restaurant_1105,Lucknow,11:00-21:00
1106,Restaurant_1106,Jaipur,9:00-22:00
1107,Restaurant_1107,Mumbai,9:00-23:00
1108,Restaurant_1108,Ahmedabad,11:00-23:00
1109,Restaurant_1109,Pune,10:00-23:00
1110,Restaurant_1110,Lucknow,10:00-22:00
1111,Restaurant_1111,Mumbai,9:00-23:00
1112,Restaurant_1112,Jaipur,11:00-21:00
1113,Restaurant_1113,Bangalore,9:00-22:00
1114,Restaurant_1114,Mumbai,10:00-23:00
1115,Restaurant_1115,Bangalore,10:00-22:00
1116,Restaurant_1116,Lucknow,11:00-22:00
1117,Restaurant_1117,Bangalore,11:00-23:00
1118,Restaurant_1118,Bangalore,9:00-22:00
1119,Restaurant_1119,Lucknow,10:00-23:00
1120,Restaurant_1120,Ahmedabad,9:00-21:00
1121,Restaurant_1121,Delhi,11:00-21:00
1122,Restaurant_1122,Lucknow,11:00-22:00
1123,Restaurant_1123,Pune,11:00-22:00
1124,Restaurant_1124,Chennai,11:00-22:00
1125,Restaurant_1125,Mumbai,10:00-22:00
1126,Restaurant_1126,Kolkata,9:00-23:00
1127,Restaurant_1127,Bangalore,10:00-23:00
1128,Restaurant_1128,Ahmedabad,10:00-21:00
1129,Restaurant_1129,Lucknow,9:00-23:00
1130,Restaurant_1130,Hyderabad,9:00-21:00
1131,Restaurant_1131,Delhi,9:00-23:00
1132,Restaurant_1132,Mumbai,11:00-21:00
1133,Restaurant_1133,Ahmedabad,10:00-22:00
1134,Restaurant_1134,Jaipur,11:00-22:00
1135,Restaurant_1135,Lucknow,9:00-21:00
1136,Restaurant_1136,Chennai,10:00-22:00
1137,Restaurant_1137,Mumbai,10:00-21:00
1138,Restaurant_1138,Hyderabad,9:00-22:00
1139,Restaurant_1139,Chennai,9:00-23:00
1140,Restaurant_1140,Lucknow,9:00-23:00
1141,Restaurant_1141,Hyderabad,11:00-23:00
1142,Restaurant_1142,Chennai,10:00-21:00
1143,Restaurant_1143,Kolkata,11:00-22:00
1144,Restaurant_1144,Bangalore,9:00-22:00
1145,Restaurant_1145,Bangalore,11:00-21:00
1146,Restaurant_1146,Hyderabad,11:00-23:00
1147,Restaurant_1147,Delhi,9:00-23:00
1148,Restaurant_1148,Hyderabad,9:00-21:00
1149,Restaurant_1149,Ahmedabad,9:00-22:00
1150,Restaurant_1150,Ahmedabad,11:00-21:00
1151,Restaurant_1151,Bangalore,11:00-21:00
1152,Restaurant_1152,Kolkata,11:00-21:00
1153,Restaurant_1153,Mumbai,10:00-21:00
